	SEQ.1	SEQ.2	SEQ.3	SEQ.4	SEQ.5	SEQ.6	SEQ.7	SEQ.8	SEQ.9	SEQ.10	SEQ.11	SEQ.12	SEQ.13	SEQ.14	SEQ.15	SEQ.16	SEQ.17	SEQ.18	SEQ.19	SEQ.20	SEQ.21	SEQ.22	SEQ.23	SEQ.24	SEQ.25	SEQ.26	SEQ.27	SEQ.28	SEQ.29	SEQ.30	SEQ.31	SEQ.32	SEQ.33	SEQ.34	SEQ.35	SEQ.36	SEQ.37	SEQ.38	SEQ.39	SEQ.40	SEQ.41	SEQ.42	SEQ.43	SEQ.44	SEQ.45	SEQ.46	SEQ.47	SEQ.48	SEQ.49	SEQ.50	SEQ.51	SEQ.52	SEQ.53	SEQ.54	SEQ.55	SEQ.56	SEQ.57	SEQ.58	SEQ.59	SEQ.60	SEQ.61	SEQ.62	SEQ.63	SEQ.64	SEQ.65	SEQ.66	SEQ.67	SEQ.68	SEQ.69	SEQ.70
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_Glacier_p1_maxbin2_low_prob.005.contigs];t__Glacier_p1_maxbin2_low_prob.005.contigs_GTDB.r202	0	0	198	161	0	0	29	182	3	116	8	0	104	0	39	0	0	102	6	186	0	304	0	19	0	2	11	0	104	0	0	0	21	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	206	0	0	0	0	4	0	0	0	0	0	156	202	0	5	13	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_Glacier_p2_maxbin2_low_prob.031.contigs];t__Glacier_p2_maxbin2_low_prob.031.contigs_GTDB.r202	0	0	69	37	0	0	5	14	0	29	4	0	20	0	2	0	0	27	2	29	0	96	0	23	0	0	0	0	25	0	0	0	12	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	25	0	0	0	0	2	0	0	0	0	0	48	70	0	4	10	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_Juniper_p1_metabat2_high_PE.029.contigs];t__Juniper_p1_metabat2_high_PE.029.contigs_GTDB.r202	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	3	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_LinusII_BA0109CM-p1_maxbin2_high_prob.004.contigs];t__LinusII_BA0109CM-p1_maxbin2_high_prob.004.contigs_GTDB.r202	3	0	171	58	22	24	22	163	0	210	12	0	89	0	21	0	0	64	6	132	13	195	0	65	0	13	8	0	55	0	0	0	31	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	256	0	0	0	0	3	0	0	2	0	0	298	314	0	0	4	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_Mya_p2_metabat2_high_PE.022.contigs];t__Mya_p2_metabat2_high_PE.022.contigs_GTDB.r202	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_Rahab_p1_maxbin2_low_prob.034.contigs];t__Rahab_p1_maxbin2_low_prob.034.contigs_GTDB.r202	0	0	324	245	0	0	71	314	19	221	43	0	74	0	69	0	0	89	56	251	11	255	0	41	1	20	8	0	121	0	0	0	61	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	316	0	0	0	0	6	0	0	0	0	0	291	340	0	24	8	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__[Prevotellamassilia_Reeses_p1_maxbin2_low_prob.019.contigs];t__Reeses_p1_maxbin2_low_prob.019.contigs_GTDB.r202	0	0	94	70	0	1	12	71	2	228	8	0	29	0	13	0	0	35	7	142	5	51	0	17	0	5	0	0	48	0	0	0	4	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	69	0	0	0	0	16	0	0	2	0	0	935	676	0	4	4	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella_intestinihominis;t__Barnesiella_intestinihominis_GCF_000296465.1_GTDB.r202	0	0	10	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	6	0	0	0	13	0	0	17536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	19	5
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella_sp002159975;t__Barnesiella_sp002159975_GCF_002159975.1_GTDB.r202	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	24
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella_viscericola;t__Barnesiella_viscericola_GCF_000512915.1_GTDB.r202	0	0	4	3	17	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	5	36	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Other;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter_fastidiosus;t__Coprobacter_fastidiosus_GCF_000473955.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter_secundus;t__Coprobacter_secundus_GCF_015097275.1_GTDB.r202	7	0	9	13	0	0	0	0	12	4	0	0	0	0	0	0	0	0	10	11	5	0	0	9	0	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	46	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas_faecalis;t__Butyricimonas_faecalis_GCF_900258545.1_GTDB.r202	22	0	0	22	0	0	0	3	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas_faecihominis;t__Butyricimonas_faecihominis_GCF_008830385.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas_paravirosa;t__Butyricimonas_paravirosa_GCF_014647355.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas_sp900184685;t__Butyricimonas_sp900184685_GCF_014287455.1_GTDB.r202	145	0	545	252	1237	0	0	0	24	39	0	0	0	0	0	0	0	0	7	0	0	19	0	31	0	0	0	0	0	0	0	128	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	279	82	5	177	0	0	0	0	6	53	0	32	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas_virosa;t__Butyricimonas_virosa_GCF_000519105.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Other;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Gabonibacter;s__Gabonibacter_massiliensis;t__Gabonibacter_massiliensis_GCF_000832075.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter_laneus;t__Odoribacter_laneus_GCF_000243215.1_GTDB.r202	19	0	59	0	0	215	0	264	180	202	61	0	26	0	0	0	0	121	132	38	108	155	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	65	344	0	27	0	306	0	37	13	0	0	116	0	0	45	88	0	33	77	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter_massiliensis;t__Odoribacter_massiliensis_GCF_900091655.1_GTDB.r202	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor_sp900539915;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Belle_p2_maxbin2_low_prob.006.contigs_GTDB.r202	1	0	19	5	4	5	5	112	0	222	33	0	13	0	7	0	0	12	7	40	3	25	6	4	6	16	1	1	56	2	0	0	14	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	50	0	0	0	11	14	0	1	1	0	0	64	396	0	0	4	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Charlie_p2_maxbin2_low_prob.016.contigs_GTDB.r202	0	0	20	66	0	0	0	16	1	5	8	0	0	0	1	0	0	5	41	18	0	17	0	2	0	0	2	1	54	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	7	23	0	0	0	4	2	0	3	0	1	0	90	14	0	8	0	0	6
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Dunbar_p1_metabat2_high_PE.023.contigs_GTDB.r202	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	9	4	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Escalade_p2_maxbin2_low_prob.027.contigs_GTDB.r202	0	0	10	84	89	0	75	153	0	95	4	0	0	0	0	0	0	0	71	18	2	21	0	13	10	0	5	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	81	0	13	43	0	0	5	2	7	0	11	2	0	19	8	0	0	0	43	92
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Freddie_p2_metabat2_low_PE.049.contigs_GTDB.r202	2	0	0	3	0	3	1	3	1	4	0	0	0	0	0	0	0	1	4	4	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Michael_p1_maxbin2_low_prob.008.contigs_GTDB.r202	3	0	75	55	0	3	9	81	61	17	11	0	134	0	25	0	0	20	1	323	0	135	1	23	0	38	13	2	55	0	0	0	5	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	5	110	0	0	0	0	13	0	0	1	0	0	135	179	0	3	5	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__CAG-279_sp900541935_Reeses_p2_maxbin2_low_prob.021.contigs_GTDB.r202	9	0	131	70	17	6	14	81	0	55	4	0	41	0	3	0	0	10	7	117	6	70	0	23	5	8	3	2	24	0	0	0	12	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	10	0	34	0	0	0	0	4	0	2	0	0	0	150	153	0	1	5	0	6
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279_sp900541935;t__Other	0	0	313	4	12	0	120	95	0	280	10	0	13	0	9	0	0	11	569	278	0	145	1	2	1	7	23	0	194	0	0	0	9	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	2	2	516	0	0	0	0	215	11	0	2	0	0	191	193	0	6	22	0	13
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__Other;t__Other	0	0	593	714	37	1	443	879	33	916	274	0	166	0	135	0	3	67	1660	1191	4	661	0	68	13	127	46	1	889	9	0	0	27	1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	595	30	10	1910	0	0	0	1	655	27	0	6	2	0	1761	1816	2	57	43	0	42
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__[CAG-279_Cinder_p2_maxbin2_low_prob.016.contigs];t__Cinder_p2_maxbin2_low_prob.016.contigs_GTDB.r202	0	0	5	78	35	0	20	64	30	72	7	0	104	0	3	0	0	54	51	24	0	269	0	22	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	19	1	24	0	4	0	0	3	14	1	12	0	0	35	27	0	4	5	0	4
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__[CAG-279_Escalade_p1_maxbin2_low_prob.003.contigs];t__Escalade_p1_maxbin2_low_prob.003.contigs_GTDB.r202	0	0	96	301	0	0	87	20	0	53	10	0	120	0	142	0	0	107	3	1769	0	393	0	67	0	6	6	0	678	0	0	0	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	54	0	0	0	0	5	0	0	0	0	0	260	42	0	0	89	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__[CAG-279_Gatling_p1_maxbin2_low_prob.003.contigs];t__Gatling_p1_maxbin2_low_prob.003.contigs_GTDB.r202	0	0	120	194	0	0	39	68	0	10	3	0	53	0	35	0	0	82	3	206	0	121	0	36	0	0	0	0	43	0	0	0	79	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0	112	144	0	43	11	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__[CAG-279_Mummy_p2_maxbin2_high_prob.026.contigs];t__Mummy_p2_maxbin2_high_prob.026.contigs_GTDB.r202	0	0	166	27	0	0	13	88	0	259	13	0	24	0	14	0	0	1	37	111	0	59	0	73	0	4	8	0	41	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	19	0	123	0	0	0	0	3	0	0	0	0	0	814	578	0	0	3	0	59
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__[CAG-279_Red_p2_maxbin2_low_prob.017.contigs];t__Red_p2_maxbin2_low_prob.017.contigs_GTDB.r202	0	0	271	424	25	0	39	564	15	318	34	0	206	0	30	0	0	108	14	169	86	249	0	38	0	11	56	0	218	0	0	0	33	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	0	716	0	0	0	0	14	0	0	202	0	0	883	437	0	18	147	0	2
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Other;s__Other;t__Other	0	0	3	8	19	0	0	1	0	1	0	0	0	0	0	0	0	0	12	2	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	19
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Other;g__Other;s__Other;t__Other	1926	0	3435	4487	1924	2207	2064	3559	2335	5840	593	137	1846	0	596	52	4	1145	1444	4765	1942	4934	164	1565	762	1341	365	15	1979	76	3	32019	2382	5321	0	0	0	0	0	4	0	0	3	69	0	81	84	14	1839	535	1243	185	3051	647	1368	172	193	310	263	1604	2700	71	0	5202	5350	16	412	449	2191	1299
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Other;s__Other;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_gulae;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A_cangingivalis;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A_cangingivalis;t__Porphyromonas_A_cangingivalis_GCF_000766005.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A_cangingivalis;t__Porphyromonas_A_cangingivalis_GCF_900167355.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_communis;t__Alistipes_communis_GCF_000311925.1_GTDB.r202	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	99	2	0	0	0	0	0	0	0	28	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_dispar;t__Alistipes_dispar_GCF_006542685.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii;t__Alistipes_finegoldii_GCF_000265365.1_GTDB.r202	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	10	0	0	42504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_megaguti;t__Alistipes_megaguti_GCF_900604385.1_GTDB.r202	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	23	18	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii;t__Alistipes_onderdonkii_GCA_000821285.2_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii;t__Alistipes_onderdonkii_GCF_000374505.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii;t__Alistipes_onderdonkii_GCF_001405655.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	40	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii;t__Alistipes_onderdonkii_GCF_001405855.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	112	0	0	3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis;t__Alistipes_putredinis_GCF_000154465.1_GTDB.r202	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	10	0	0	65208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	23	0	0	0	0	36	1	0	0	0	0	12
