	SEQ.1	SEQ.2	SEQ.3	SEQ.4	SEQ.5	SEQ.6	SEQ.7	SEQ.8	SEQ.9	SEQ.10	SEQ.11	SEQ.12	SEQ.13	SEQ.14	SEQ.15	SEQ.16	SEQ.17	SEQ.18	SEQ.19	SEQ.20	SEQ.21	SEQ.22	SEQ.23	SEQ.24	SEQ.25	SEQ.26	SEQ.27	SEQ.28	SEQ.29	SEQ.30	SEQ.31	SEQ.32	SEQ.33	SEQ.34	SEQ.35	SEQ.36	SEQ.37	SEQ.38	SEQ.39	SEQ.40	SEQ.41	SEQ.42	SEQ.43	SEQ.44	SEQ.45	SEQ.46	SEQ.47	SEQ.48	SEQ.49	SEQ.50	SEQ.51	SEQ.52	SEQ.53	SEQ.54	SEQ.55	SEQ.56	SEQ.57	SEQ.58	SEQ.59	SEQ.60	SEQ.61	SEQ.62	SEQ.63	SEQ.64	SEQ.65	SEQ.66	SEQ.67	SEQ.68	SEQ.69	SEQ.70
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp007097645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	31
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp012113595	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp900066265	0	0	2	22	8	108	7	10	25	81	4	0	0	0	0	0	0	0	12	4	8	7	3	10	3	0	2	0	1	0	0	232	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	28	11	24	0	8	0	31	0	1	3	0	13	15	0	0	6	11	0	5	0	0	27
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp900766005	10724	48	15260	25024	56520	24706	16038	9045	32719	17184	207	14	296	0	110	1837	42	1146	1106	4576	781	3299	281	5347	4940	203	2781	24	2734	1895	0	148	53	93	0	0	0	0	5	10	1	0	25	5	3	0	15	0	7526	11085	18500	537	4319	80	7431	771	2131	4203	234	705	1697	261	53	2777	804	260	4536	6590	2003	57
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercorirosoris	0	0	9	10	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	48	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	32	0	0	0	23	20	0	0	0	0	34
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	54	0	209	91	20	57	2115	38	43	20606	1040	0	19	0	42	0	0	13	37	22	56	59	147	16	16	4529	14	0	16	5	0	1243	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	3178	0	3457	395	20	21	398	11	4656	0	3	96	3762	16	5122	0	0	40	32	0	37	21	150	13780
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	12	0	0	10	0	2	0	0	34	53	13	0	0	0	0	0	0	0	4	195	4	0	0	0	0	15	0	0	58	0	0	4786	10	7	0	0	0	0	0	0	0	0	0	0	0	0	39	0	21	1	4	0	8	20	28	4	0	1	0	26	48	0	0	6	12	0	0	0	0	628
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_togonis	8	0	40	84	0	0	0	27	12	1013	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	33	5	0	0	0	0	0	6	0	0	0	18	46	0	5	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	40	0	11	67	15	49	36	25	24	1097	76	0	2	0	22	0	0	0	28	44	4	7	0	7	74	338	16	0	21	0	0	39263	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	36	33	13	31	32	34	39	52	0	5	11	172	220	59	0	0	18	38	0	7	5	20	69
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	3	10	0	0	0	0	22	0	0	0	0	5	0	0	0	0	0	7	0	0	23	0	0	639	84	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	2	14	0	0	5	0	0	0	0	2	0	115	5809	0	0	1	0	0	0	0	0	56
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_zoogleoformans	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Other	603	0	1492	686	1335	1268	2740	390	1107	1598	107	381	40	1	58	329	3	302	1466	1356	354	176	55	1381	1323	1242	2812	2	1546	42	0	22763	12306	97	0	0	0	4	0	1	1	0	1	235	0	229	647	22	13044	5396	44291	661	723	152	660	95	2455	395	313	387	11013	39	0	1090	288	4	2874	510	1366	948
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Ash_p1_metabat2_low_PE.015.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Ash_p2_metabat2_high_PE.013.contigs]	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Belle_p2_metabat2_low_PE.016.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Charlie_p1_metabat2_high_PE.036.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Cinder_p1_metabat2_high_PE.017.contigs]	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	63	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Cinder_p2_metabat2_low_PE.021.contigs]	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	32	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Connie_p1_metabat2_high_PE.006.contigs]	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Ed_p1_metabat2_high_PE.035.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	39	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Elaine_p2_metabat2_high_PE.047.contigs]	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	5	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	25	157	1	2	0	0	0	11	0	1	0	0	0	0	9	0	0	4	4	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Escalade_p1_maxbin2_low_prob.002.contigs]	36	0	68	21	45	92	38	5	32	27	1	0	0	0	0	0	0	9	17	4	23	9	1	16	9	3	11	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	23	64	2	5	0	20	2	6	0	0	3	8	2	0	3	3	0	9	7	119	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Escalade_p1_metabat2_low_PE.008.contigs]	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Escalade_p1_metabat2_low_PE.015.contigs]	63	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	28	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Escalade_p2_metabat2_high_PE.010.contigs]	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	83	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Faulkner_p2_metabat2_high_PE.042.contigs]	0	0	16	0	0	0	15	0	0	0	0	0	0	0	0	2	0	0	7	5	0	0	0	5	0	10	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	32	191	4	2	0	0	0	20	0	4	0	0	0	0	11	0	0	12	1	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Flurry_p1_maxbin2_low_prob.014.contigs]	48	0	3	11	0	0	0	7	0	26	0	0	0	0	0	0	0	0	13	0	5	0	0	2	9	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	35	2	3	0	5	0	0	0	3	0	0	0	0	0	2	0	5	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Flurry_p1_metabat2_high_PE.011.contigs]	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	102	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	4	3	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Flurry_p2_metabat2_high_PE.036.contigs]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	18	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Freddie_p2_maxbin2_low_prob.021.contigs]	11	0	32	4	5	33	26	27	35	6	0	0	0	0	2	0	0	14	6	14	11	5	0	13	6	4	5	0	7	0	0	9	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	3	32	14	19	0	0	0	0	11	28	0	0	0	0	127	130	0	8	4	9	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Freddie_p2_metabat2_low_PE.011.contigs]	0	0	9	12	0	0	20	0	1	1	0	0	0	0	0	2	0	2	16	9	0	0	0	21	0	14	19	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	44	600	8	9	0	0	0	14	0	2	0	0	0	0	6	21	0	29	4	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_GCA_000936065.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Garnier_p1_metabat2_high_PE.014.contigs]	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Garnier_p2_metabat2_low_PE.024.contigs]	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	4	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Garth_p2_metabat2_high_PE.028.contigs]	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	44	0	4	0	0	0	3	0	0	0	0	0	0	2	0	0	6	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Gatling_p1_metabat2_high_PE.017.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_George_p1_metabat2_low_PE.033.contigs]	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_George_p2_metabat2_high_PE.035.contigs]	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	38	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Glacier_p1_metabat2_low_PE.032.contigs]	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	30	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Glacier_p2_maxbin2_low_prob.019.contigs]	0	0	0	0	2	6	6	0	6	21	0	0	0	0	0	0	0	2	3	5	0	0	0	0	0	5	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	5	16	2	4	0	10	0	4	0	0	0	6	0	0	4	2	0	16	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Gold_p1_metabat2_high_PE.003.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Gold_p2_metabat2_high_PE.014.contigs]	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	55	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Jeb_p2_metabat2_high_PE.023.contigs]	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	28	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Jenna_p1_metabat2_low_PE.018.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	44	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Jenna_p1_metabat2_low_PE.031.contigs]	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Juniper_p1_metabat2_high_PE.016.contigs]	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	60	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	8	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Juniper_p2_metabat2_high_PE.009.contigs]	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1	0	3	13	0	8	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	24	105	0	1	0	0	0	8	1	0	0	0	0	0	4	0	0	12	1	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Kenny_p2_metabat2_high_PE.033.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Kenny_p2_metabat2_high_PE.041.contigs]	0	0	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	37	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	5	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_LinusII_BA0109CM-p1_metabat2_high_PE.029.contigs]	0	0	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	2	4	0	0	0	2	0	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	15	197	2	0	0	0	0	15	1	0	0	0	0	0	2	0	0	6	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_LinusII_BA0109CM-p1_metabat2_high_PE.035.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Mack_p2_metabat2_high_PE.009.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Magnolia_p2_metabat2_high_PE.022.contigs]	0	0	4	3	2	2	6	0	3	11	0	0	0	0	0	0	0	2	4	0	0	0	0	2	0	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	154	0	4	0	0	0	4	1	2	0	0	0	0	1	2	0	4	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Mya_p2_metabat2_high_PE.003.contigs]	0	0	0	0	0	0	11	0	5	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	98	0	1	0	22	0	2	0	0	0	0	0	0	4	2	0	12	1	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Peterbilt_p2_metabat2_high_PE.032.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	109	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Pinky_p2_metabat2_high_PE.028.contigs]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Reba_p2_metabat2_high_PE.013.contigs]	23	0	2	15	21	10	0	0	11	6	0	0	0	0	0	0	0	7	7	2	0	0	0	0	3	6	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	8	105	2	5	0	0	0	6	0	2	0	0	0	0	1	4	0	13	1	0	0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__[Bacteroides_Red_p2_metabat2_high_PE.033.contigs]	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
